시,구,동,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명,거래일자,계약연월
대전광역시,동구,가양동,705,705,0,아침마을,118.83,2019,4,38900,14,2011,우암로 192,20191204,201912
대전광역시,동구,가오동,496,496,0,은어송마을3단지(가오아이파크),131.6126,2019,21,34500,12,2006,은어송로 117,20190421,201904
대전광역시,동구,가오동,496,496,0,은어송마을3단지(가오아이파크),131.6126,2019,19,35500,9,2006,은어송로 117,20190619,201906
대전광역시,동구,가오동,496,496,0,은어송마을3단지(가오아이파크),131.6126,2019,20,35000,6,2006,은어송로 117,20190920,201909
대전광역시,동구,가오동,496,496,0,은어송마을3단지(가오아이파크),131.6126,2019,25,43000,9,2006,은어송로 117,20191125,201911
대전광역시,동구,낭월동,723,723,0,e편한세상,122.995,2019,12,30000,2,2011,산내로 1330,20190712,201907
대전광역시,동구,낭월동,723,723,0,e편한세상,122.995,2019,11,27000,19,2011,산내로 1330,20190911,201909
대전광역시,동구,낭월동,723,723,0,e편한세상,122.995,2019,11,31200,4,2011,산내로 1330,20190911,201909
대전광역시,동구,낭월동,723,723,0,e편한세상,122.995,2019,1,32000,16,2011,산내로 1330,20191101,201911
대전광역시,동구,낭월동,723,723,0,e편한세상,122.995,2019,27,31800,17,2011,산내로 1330,20191127,201911
대전광역시,동구,낭월동,723,723,0,e편한세상,122.995,2019,13,30800,10,2011,산내로 1330,20191213,201912
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,22,23300,29,2008,산내로 1375,20190422,201904
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,22,22800,24,2008,산내로 1375,20190422,201904
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,21,22900,23,2008,산내로 1375,20190521,201905
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,25,22900,7,2008,산내로 1375,20190525,201905
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,19,23400,16,2008,산내로 1375,20190719,201907
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,7,23500,21,2008,산내로 1375,20190807,201908
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,26,23100,23,2008,산내로 1375,20190926,201909
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,26,24000,16,2008,산내로 1375,20190926,201909
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,12,23000,31,2008,산내로 1375,20191012,201910
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,14,23500,19,2008,산내로 1375,20191014,201910
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,1,23000,25,2008,산내로 1375,20191101,201911
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,11,22500,11,2008,산내로 1375,20191111,201911
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,13,22800,21,2008,산내로 1375,20191113,201911
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,20,22700,4,2008,산내로 1375,20191120,201911
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,23,22600,6,2008,산내로 1375,20191123,201911
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,12,23300,27,2008,산내로 1375,20191212,201912
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,27,23000,27,2008,산내로 1375,20191227,201912
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,28,23300,29,2008,산내로 1375,20191228,201912
대전광역시,동구,낭월동,304,304,0,오투그란데,110.3271,2019,31,23500,28,2008,산내로 1375,20191231,201912
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.54,2019,18,38100,14,2011,계족로140번길 33,20190118,201901
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.54,2019,19,38900,12,2011,계족로140번길 33,20190119,201901
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.54,2019,7,36500,7,2011,계족로140번길 33,20190507,201905
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.94,2019,25,43500,26,2011,계족로140번길 33,20190625,201906
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.54,2019,10,36700,5,2011,계족로140번길 33,20190710,201907
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.54,2019,26,36500,6,2011,계족로140번길 33,20190726,201907
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.54,2019,4,41300,4,2011,계족로140번길 33,20191104,201911
대전광역시,동구,대동,535,535,0,대동펜타뷰,118.89,2019,30,53000,26,2011,계족로140번길 33,20191230,201912
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,31,40000,19,2010,계족로 137,20190531,201905
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,15,38200,4,2010,계족로 137,20190615,201906
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,2,38500,12,2010,계족로 137,20190802,201908
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,3,41500,11,2010,계족로 137,20190803,201908
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,24,38500,1,2010,계족로 137,20190824,201908
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,3,50000,10,2010,계족로 137,20191103,201911
대전광역시,동구,대동,527,527,0,대신새들뫼1단지,118.67,2019,2,50000,9,2010,계족로 137,20191202,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,12,30000,15,2007,동구청로 35,20190112,201901
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,28,35000,13,2007,동구청로 35,20190228,201902
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,6,32000,9,2007,동구청로 35,20190306,201903
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,7,28900,7,2007,동구청로 35,20190307,201903
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,23,35000,14,2007,동구청로 35,20190323,201903
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,31,35000,19,2007,동구청로 35,20190331,201903
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,3,30400,13,2007,동구청로 35,20190403,201904
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,6,34800,19,2007,동구청로 35,20190406,201904
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,27,30800,7,2007,동구청로 35,20190427,201904
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,30,30000,7,2007,동구청로 35,20190430,201904
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,3,27000,1,2007,동구청로 35,20190603,201906
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,5,33400,4,2007,동구청로 35,20190605,201906
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,14,30500,14,2007,동구청로 35,20190614,201906
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,14,32300,12,2007,동구청로 35,20190614,201906
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,18,28900,1,2007,동구청로 35,20190618,201906
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,5,31000,6,2007,동구청로 35,20190705,201907
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,6,30400,11,2007,동구청로 35,20190706,201907
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,6,30000,9,2007,동구청로 35,20190706,201907
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,3,34800,20,2007,동구청로 35,20190803,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,7,28250,1,2007,동구청로 35,20190807,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,14,31000,13,2007,동구청로 35,20190814,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,22,35200,18,2007,동구청로 35,20190822,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,23,31200,5,2007,동구청로 35,20190823,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,24,31900,16,2007,동구청로 35,20190824,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,25,30300,8,2007,동구청로 35,20190825,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,28,30600,7,2007,동구청로 35,20190828,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,28,30600,12,2007,동구청로 35,20190828,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,29,32500,16,2007,동구청로 35,20190829,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,29,29800,5,2007,동구청로 35,20190829,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,30,33000,1,2007,동구청로 35,20190830,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,31,27800,2,2007,동구청로 35,20190831,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,31,34800,8,2007,동구청로 35,20190831,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,31,28450,3,2007,동구청로 35,20190831,201908
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,2,37300,16,2007,동구청로 35,20190902,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,2,31700,9,2007,동구청로 35,20190902,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,6,28900,4,2007,동구청로 35,20190906,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,7,30400,10,2007,동구청로 35,20190907,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,9,30500,9,2007,동구청로 35,20190909,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,9,30500,11,2007,동구청로 35,20190909,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,11,31000,14,2007,동구청로 35,20190911,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,17,31500,14,2007,동구청로 35,20190917,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,28,29000,1,2007,동구청로 35,20190928,201909
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,2,37500,20,2007,동구청로 35,20191002,201910
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,11,30000,6,2007,동구청로 35,20191011,201910
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,15,33000,7,2007,동구청로 35,20191015,201910
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,18,33000,9,2007,동구청로 35,20191018,201910
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,28,29500,3,2007,동구청로 35,20191028,201910
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,31,28650,2,2007,동구청로 35,20191031,201910
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,1,33800,13,2007,동구청로 35,20191101,201911
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,1,38300,17,2007,동구청로 35,20191101,201911
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,15,33000,8,2007,동구청로 35,20191115,201911
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,18,33800,5,2007,동구청로 35,20191118,201911
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,24,32000,4,2007,동구청로 35,20191124,201911
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,2,34800,6,2007,동구청로 35,20191202,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,10,32700,2,2007,동구청로 35,20191210,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,11,34400,3,2007,동구청로 35,20191211,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,13,32500,2,2007,동구청로 35,20191213,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,14,31500,1,2007,동구청로 35,20191214,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,16,34000,3,2007,동구청로 35,20191216,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),121.3897,2019,18,37300,14,2007,동구청로 35,20191218,201912
대전광역시,동구,대성동,130,130,0,은어송마을2단지(코오롱하늘채),102.819,2019,27,34000,10,2007,동구청로 35,20191227,201912
대전광역시,동구,삼성동,479,479,0,한밭자이,134.9711,2019,28,36300,6,2006,대전로 935,20190128,201901
대전광역시,동구,삼성동,479,479,0,한밭자이,134.9711,2019,18,36200,29,2006,대전로 935,20190318,201903
대전광역시,동구,삼성동,479,479,0,한밭자이,134.9711,2019,4,36550,10,2006,대전로 935,20190504,201905
대전광역시,동구,삼성동,479,479,0,한밭자이,134.9711,2019,8,36500,9,2006,대전로 935,20190708,201907
대전광역시,동구,삼성동,479,479,0,한밭자이,134.9711,2019,21,38200,11,2006,대전로 935,20190921,201909
대전광역시,동구,삼성동,479,479,0,한밭자이,134.9711,2019,18,42000,21,2006,대전로 935,20191218,201912
대전광역시,동구,성남동,528,528,0,스마트뷰,118.78,2019,28,39000,23,2011,성남로 15,20190228,201902
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,26,35700,15,2011,성남로 15,20190426,201904
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,21,34300,8,2011,성남로 15,20190621,201906
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,8,34000,18,2011,성남로 15,20190908,201909
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,19,35200,20,2011,성남로 15,20190919,201909
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,2,34700,18,2011,성남로 15,20191002,201910
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,3,33000,3,2011,성남로 15,20191003,201910
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,12,34000,4,2011,성남로 15,20191012,201910
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,22,36000,12,2011,성남로 15,20191022,201910
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,24,35200,13,2011,성남로 15,20191024,201910
대전광역시,동구,성남동,528,528,0,스마트뷰,118.09,2019,22,33000,21,2011,성남로 15,20191122,201911
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,14,21500,1,2006,대학로50번길 53,20190514,201905
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,26,23000,12,2006,대학로50번길 53,20190626,201906
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,24,22200,2,2006,대학로50번길 53,20190724,201907
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,30,24700,15,2006,대학로50번길 53,20190830,201908
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,21,24800,8,2006,대학로50번길 53,20190921,201909
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,29,23500,15,2006,대학로50번길 53,20191129,201911
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,7,25000,12,2006,대학로50번길 53,20191207,201912
대전광역시,동구,용운동,703,703,0,한화꿈에그린,122.8125,2019,26,24900,8,2006,대학로50번길 53,20191226,201912
대전광역시,동구,용전동,1,1,0,신동아,126.35,2019,21,23000,12,1990,한밭대로1237번길 52,20190121,201901
대전광역시,동구,용전동,1,1,0,신동아,126.35,2019,10,19000,14,1990,한밭대로1237번길 52,20190310,201903
대전광역시,동구,용전동,1,1,0,신동아,126.35,2019,25,21000,11,1990,한밭대로1237번길 52,20190425,201904
대전광역시,동구,용전동,1,1,0,신동아,126.35,2019,10,20500,6,1990,한밭대로1237번길 52,20190610,201906
대전광역시,동구,용전동,1,1,0,신동아,126.35,2019,27,18900,4,1990,한밭대로1237번길 52,20190827,201908
대전광역시,동구,용전동,1,1,0,신동아,111.69,2019,4,19000,10,1990,한밭대로1237번길 52,20191004,201910
대전광역시,동구,용전동,1,1,0,신동아,111.69,2019,4,21200,5,1990,한밭대로1237번길 52,20191104,201911
대전광역시,동구,용전동,1,1,0,신동아,126.35,2019,3,20000,12,1990,한밭대로1237번길 52,20191203,201912
대전광역시,동구,용전동,1,1,0,신동아,111.69,2019,15,20900,13,1990,한밭대로1237번길 52,20191215,201912
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,14,23400,14,1999,계족로489번길 73,20190214,201902
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,21,23000,1,1999,계족로489번길 73,20190221,201902
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,18,23500,9,1999,계족로489번길 73,20190418,201904
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,7,24500,11,1999,계족로489번길 73,20190507,201905
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,13,24000,7,1999,계족로489번길 73,20190513,201905
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,29,24000,3,1999,계족로489번길 73,20190629,201906
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,28,26500,12,1999,계족로489번길 73,20190728,201907
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,14,22300,1,1999,계족로489번길 73,20190814,201908
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,23,25900,6,1999,계족로489번길 73,20191023,201910
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,5,23700,9,1999,계족로489번길 73,20191105,201911
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,2,22500,1,1999,계족로489번길 73,20191202,201912
대전광역시,동구,용전동,194-3,194,3,한숲,114.75,2019,14,25500,8,1999,계족로489번길 73,20191214,201912
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,18,17000,3,1990,성동로 74,20190218,201902
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,11,19000,11,1990,성동로 74,20190411,201904
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,13,20500,2,1990,성동로 74,20190413,201904
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,20,21000,2,1990,성동로 74,20190820,201908
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,22,20600,11,1990,성동로 74,20191022,201910
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,29,20000,12,1990,성동로 74,20191029,201910
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,2,20000,2,1990,성동로 74,20191202,201912
대전광역시,동구,자양동,201,201,0,동아아파트(201),134.6,2019,6,21500,15,1990,성동로 74,20191206,201912
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,8,30000,18,2013,대전로542번길 121,20190408,201904
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,24,30000,18,2013,대전로542번길 121,20190424,201904
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,6,30600,6,2013,대전로542번길 121,20190706,201907
대전광역시,동구,천동,540,540,0,위드힐,118.43,2019,10,40500,20,2013,대전로542번길 121,20190710,201907
대전광역시,동구,천동,540,540,0,위드힐,118.43,2019,22,42500,20,2013,대전로542번길 121,20190722,201907
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,28,33000,11,2013,대전로542번길 121,20190728,201907
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,16,31500,4,2013,대전로542번길 121,20190816,201908
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,23,33000,16,2013,대전로542번길 121,20190823,201908
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,29,32000,19,2013,대전로542번길 121,20190829,201908
대전광역시,동구,천동,540,540,0,위드힐,118.43,2019,25,39500,6,2013,대전로542번길 121,20191025,201910
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,16,34200,12,2013,대전로542번길 121,20191116,201911
대전광역시,동구,천동,540,540,0,위드힐,118.53,2019,5,32500,1,2013,대전로542번길 121,20191205,201912
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,17,23000,3,2008,대전로542번길 78-1,20190217,201902
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,3,22600,2,2008,대전로542번길 78-1,20190303,201903
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,12,26000,25,2008,대전로542번길 78-1,20190712,201907
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,12,22000,2,2008,대전로542번길 78-1,20190712,201907
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,15,24500,15,2008,대전로542번길 78-1,20190715,201907
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,19,23750,14,2008,대전로542번길 78-1,20190719,201907
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,21,22800,2,2008,대전로542번길 78-1,20190821,201908
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,3,23900,17,2008,대전로542번길 78-1,20191003,201910
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,7,23000,3,2008,대전로542번길 78-1,20191007,201910
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,22,25000,9,2008,대전로542번길 78-1,20191022,201910
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,23,24400,5,2008,대전로542번길 78-1,20191023,201910
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,15,26800,8,2008,대전로542번길 78-1,20191115,201911
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2019,2,28000,21,2008,대전로542번길 78-1,20191202,201912
대전광역시,동구,효동,135-1,135,1,효동현대,134.25,2019,25,25300,11,1998,대전로 646,20191125,201911
대전광역시,동구,효동,135-1,135,1,효동현대,134.25,2019,26,26000,3,1998,대전로 646,20191126,201911
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,7,29900,10,2002,가장로 106,20190107,201901
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,11,28000,5,2002,가장로 106,20190111,201901
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,15,29000,16,2002,가장로 106,20190115,201901
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,1,29100,13,2002,가장로 106,20190201,201902
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,2,28250,10,2002,가장로 106,20190202,201902
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,4,29600,15,2002,가장로 106,20190304,201903
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,11,27000,2,2002,가장로 106,20190311,201903
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,27,31200,7,2002,가장로 106,20190327,201903
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,10,28800,8,2002,가장로 106,20190410,201904
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,10,28950,19,2002,가장로 106,20190410,201904
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,27,28200,6,2002,가장로 106,20190427,201904
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,6,29300,17,2002,가장로 106,20190506,201905
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,11,27300,16,2002,가장로 106,20190511,201905
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,21,28400,2,2002,가장로 106,20190521,201905
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,28,27270,20,2002,가장로 106,20190528,201905
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,29,28400,10,2002,가장로 106,20190529,201905
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,24,27800,18,2002,가장로 106,20190624,201906
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,13,28900,7,2002,가장로 106,20190713,201907
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,25,27000,2,2002,가장로 106,20190725,201907
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,6,28700,5,2002,가장로 106,20190806,201908
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,22,31000,17,2002,가장로 106,20190822,201908
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,29,27500,2,2002,가장로 106,20190829,201908
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,30,30000,10,2002,가장로 106,20190830,201908
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,31,27800,2,2002,가장로 106,20190831,201908
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,2,29000,10,2002,가장로 106,20190902,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,5,30500,14,2002,가장로 106,20190905,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,10,28000,16,2002,가장로 106,20190910,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,11,30700,15,2002,가장로 106,20190911,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,20,28100,4,2002,가장로 106,20190920,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,24,31500,20,2002,가장로 106,20190924,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,26,33300,21,2002,가장로 106,20190926,201909
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,7,33000,16,2002,가장로 106,20191007,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,7,31800,9,2002,가장로 106,20191007,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,14,32300,15,2002,가장로 106,20191014,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,18,25000,3,2002,가장로 106,20191018,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,20,29900,11,2002,가장로 106,20191020,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,21,32500,10,2002,가장로 106,20191021,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,22,34000,3,2002,가장로 106,20191022,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,26,31000,11,2002,가장로 106,20191026,201910
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,5,21500,18,2002,가장로 106,20191105,201911
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2019,13,38000,17,2002,가장로 106,20191113,201911
