시군구,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명
대전광역시 서구 둔산동,1809,1809,0,국화동성,84.35,201812,5,28000,9,1991,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화동성,84.35,201812,29,26500,2,1991,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201801,11,33500,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201801,15,33000,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201802,2,33000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201802,7,39500,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201802,10,32500,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201802,12,31300,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201802,13,33000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201802,15,33600,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201802,19,32000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201803,8,32400,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201803,8,34500,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201803,10,31900,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201803,14,33000,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201803,17,30500,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201803,31,33000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201804,12,27500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201804,13,34400,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201805,12,32000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201805,15,37700,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,77.3,201805,31,23000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201806,2,34000,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201806,8,31800,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201806,18,32000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201806,19,31900,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201806,23,33500,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201807,12,29450,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,84.42,201807,21,25000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201807,25,27500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,84.42,201807,25,28000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201807,26,33500,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201807,27,33500,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201808,18,27800,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,77.3,201808,20,23300,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201808,20,33200,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,77.3,201808,27,22950,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,77.3,201808,29,24000,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201808,29,29000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201808,30,33300,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201808,30,33500,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201809,3,34500,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201809,10,35000,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201809,11,38400,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201809,12,37700,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201809,13,37800,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201809,13,29400,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201809,14,34000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201809,21,35800,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,5,33000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,6,35200,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,6,36000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,12,29000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,12,34700,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,84.42,201810,13,29000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,77.3,201810,23,26500,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,84.42,201810,24,29200,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,26,33400,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201810,27,44000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,30,36000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,30,35700,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201810,31,38800,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201811,3,45000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201811,5,39200,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201811,14,35400,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201811,15,33500,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201811,21,38000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201811,22,39300,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,84.42,201811,23,29200,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201811,29,36000,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201811,30,35600,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201812,7,27000,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,149.99,201812,17,41000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화라이프,114.28,201812,18,39000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201801,4,26500,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201801,12,27200,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201801,12,22700,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201801,13,28000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201801,20,24000,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201801,26,26700,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201801,26,26700,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201801,31,30000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,127.95,201802,3,37000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201802,14,26500,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201802,19,23850,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201802,23,27000,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201803,10,27000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201803,10,29500,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201803,13,23800,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201803,20,31700,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201803,30,29700,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201803,31,25700,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201803,31,23300,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201804,10,27800,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201804,13,29500,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201805,5,27000,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201805,14,24100,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201805,19,24400,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201806,20,28500,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,127.95,201806,25,38000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201807,18,28000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201807,24,28500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201807,31,30500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201808,8,27500,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201808,20,30000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201808,24,30100,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,127.95,201808,26,40000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201808,27,23500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,127.95,201808,28,39400,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,84.37,201808,31,29050,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201809,3,29900,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201809,10,23400,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201809,11,22000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201809,12,28700,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201809,19,27950,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201810,9,28500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,127.95,201810,17,41000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,77.02,201811,14,31000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201811,26,33000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201812,10,33000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201812,13,32800,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화신동아,92.35,201812,28,31500,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201801,25,32500,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,73.98,201802,1,25300,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,73.98,201802,19,23450,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,73.98,201802,20,22100,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201802,20,28700,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201802,20,33200,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201802,23,27500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201802,23,28000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201802,27,35400,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201803,17,34200,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201803,17,36400,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201803,29,35500,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201803,31,33200,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201803,31,33750,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201804,28,33600,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201805,4,27400,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201805,13,36500,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,158.37,201805,28,42000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201805,30,28200,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201806,2,37200,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201806,16,37000,8,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201806,26,26300,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201806,29,34700,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201806,30,38100,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,158.37,201807,12,38300,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201807,19,33600,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201807,21,29000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201807,24,29500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201808,14,35500,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201808,19,38000,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201808,25,36700,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201808,29,37500,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201808,31,28800,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201809,8,36500,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201809,8,27000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201809,13,29900,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201809,17,30500,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201809,21,37000,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201810,5,31000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201810,5,29000,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201810,6,26450,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201810,26,32500,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,114.85,201811,17,41000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201811,19,27000,15,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화우성,84.96,201812,16,32000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201801,20,29000,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201801,22,47500,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201801,24,28000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201802,4,37200,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201802,9,37000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201802,20,37200,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201802,23,29700,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201803,11,29800,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201803,17,37000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201803,17,30000,14,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201803,31,38000,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201804,2,29900,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201804,26,29200,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201805,25,29600,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201806,2,27300,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201807,7,46500,13,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201807,10,38500,9,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201807,19,40000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201808,9,27500,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201808,10,26000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201808,14,29500,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201808,20,27500,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201808,25,37800,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201808,25,39500,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201808,28,30000,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201809,1,33000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201809,1,46500,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201809,6,37000,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201809,7,26300,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201809,7,27900,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201809,15,33800,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201809,16,32000,3,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201809,17,31500,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201809,18,49800,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201809,19,43000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201809,29,47000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201809,29,40000,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201810,3,44300,2,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201810,5,41000,11,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201810,12,34800,7,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201810,19,35300,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201810,23,51000,4,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201810,29,33200,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201811,3,34000,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201811,7,47000,1,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,165.6,201811,8,55000,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201811,30,46200,10,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201812,1,34900,6,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201812,5,50000,12,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,84.99,201812,7,33300,5,1992,둔산로 201
대전광역시 서구 둔산동,1809,1809,0,국화한신,114.7,201812,26,33000,1,1992,둔산로 201
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201801,5,27500,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201801,6,24000,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201801,16,24300,13,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201802,9,21700,3,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201802,10,23800,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201802,10,26850,14,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201803,17,27000,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201804,16,22000,6,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201804,17,27500,9,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201805,12,25100,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201806,23,20300,1,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201807,4,25000,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201807,16,22500,13,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201807,31,23700,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201808,8,27000,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201808,8,24000,9,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201808,15,26770,3,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201808,18,26850,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201808,18,27000,11,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201808,18,27500,6,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201808,25,24000,10,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201808,26,26300,14,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201808,28,23000,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201808,29,22800,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201808,31,23500,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,5,21500,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201809,7,28000,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,8,24000,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201809,10,24800,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,11,23500,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201809,11,23000,1,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,15,25000,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,15,23000,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,15,23000,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,17,25000,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,20,24000,14,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,20,24000,5,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,22,25000,10,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201809,25,27900,13,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,27,23700,6,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201809,28,28150,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201809,29,23400,4,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201810,2,25500,3,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201810,3,25500,2,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,3,25000,8,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,6,23500,3,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,6,24000,12,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201810,10,29000,6,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,84.885,201810,12,28800,10,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,12,24900,7,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,13,23900,15,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,16,25550,9,1994,청사로 253
대전광역시 서구 둔산동,908-1,908,1,꿈나무,70.55,201810,18,22500,2,1994,청사로 253
